uf,cod_uf,cod_setor,cod_municipio,municipio,distrito,tipo,geometria
DF,53,530010805180023,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1200339724401, -15.8794147983732), (-48.1186506682477, -15.8822743728773), (-48.117229561815, -15.8851436114581), (-48.1188470720887, -15.8858847480809), (-48.1196469173033, -15.884233573362), (-48.1197774667521, -15.8835550839731), (-48.1199911756267, -15.883042825972), (-48.1202101991823, -15.8826160108379), (-48.120429222738, -15.882718970629), (-48.1207244099372, -15.8820932978913), (-48.1211178970083, -15.8818009406749), (-48.12142868886041, -15.8811023413163), (-48.12220314412339, -15.8813245610305), (-48.122634434264, -15.8815283810445), (-48.1229965083722, -15.8807659283282), (-48.12288340975889, -15.8807168706909), (-48.1200339724401, -15.8794147983732))"
DF,53,530010805180024,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1155183979611, -15.880856359444), (-48.1150674837843, -15.8816444227834), (-48.1149107432316, -15.8815682032492), (-48.11429742435131, -15.8827536033003), (-48.1147122349426, -15.8830044190067), (-48.11428090178039, -15.8837911291644), (-48.117229561815, -15.8851436114581), (-48.1186506682477, -15.8822743728773), (-48.117701943625, -15.8818180965519), (-48.1173755412427, -15.8815583181785), (-48.1166900696967, -15.8815261941617), (-48.1163947055188, -15.8812641536597), (-48.1155183979611, -15.880856359444))"
DF,53,530010805180025,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1200339724401, -15.8794147983732), (-48.1171069833258, -15.8780258699678), (-48.1168091136882, -15.8784571422148), (-48.1164854118756, -15.8786609846661), (-48.1173995187478, -15.8790878925974), (-48.1170048024415, -15.8798954545512), (-48.11702681742619, -15.8802322022808), (-48.1176440523688, -15.8805575348331), (-48.1176954206665, -15.8809056977399), (-48.1173755412427, -15.8815583181785), (-48.117701943625, -15.8818180965519), (-48.1186506682477, -15.8822743728773), (-48.1200339724401, -15.8794147983732))"
DF,53,530010805180026,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1178210440677, -15.8758351067833), (-48.1175352432901, -15.8761588488028), (-48.1172094602626, -15.8769087549547), (-48.11723065987749, -15.8772919787631), (-48.11691465519459, -15.8779390846844), (-48.1171069833258, -15.8780258699678), (-48.1200339724401, -15.8794147983732), (-48.1210105094897, -15.8774414033821), (-48.1201040230711, -15.8770131222897), (-48.1189233675932, -15.8765075930105), (-48.11863309594251, -15.876183075828), (-48.1178210440677, -15.8758351067833))"
DF,53,530010805180027,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1180250031152, -15.8754484297013), (-48.1180527969727, -15.8750056094463), (-48.1176673526238, -15.8748334657706), (-48.1178987095259, -15.874297448667), (-48.1172069931839, -15.8739041814072), (-48.11650351330221, -15.8736283974172), (-48.1154313218687, -15.8737748061561), (-48.1153773319536, -15.8741502900177), (-48.1158354422023, -15.8741856844534), (-48.1169349003841, -15.8746821989132), (-48.11702204693499, -15.8750143241014), (-48.1180250031152, -15.8754484297013))"
DF,53,530010805180028,5300108,Brasília,BRASÍLIA,Polygon,"((-48.11502377613591, -15.8747421997512), (-48.1146335244467, -15.8754882820493), (-48.1159695102595, -15.8760910681521), (-48.1161844717517, -15.8761452926727), (-48.1164323552741, -15.8757008452632), (-48.1175352432901, -15.8761588488028), (-48.1178210440677, -15.8758351067833), (-48.11664634847119, -15.8752883515891), (-48.1162148284114, -15.875284989151), (-48.11502377613591, -15.8747421997512))"
DF,53,530010805180029,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1171069833258, -15.8780258699678), (-48.11691465519459, -15.8779390846844), (-48.1155039780217, -15.8773025370425), (-48.1152531977862, -15.8778498969625), (-48.1150329262795, -15.8777474195111), (-48.1147029803869, -15.8784265957154), (-48.11462725480041, -15.8787617298047), (-48.1140776235085, -15.8798968259228), (-48.1140059564394, -15.8800258266473), (-48.1150749138193, -15.8805649070871), (-48.115186978027, -15.880320403361), (-48.115471517214, -15.8804446188076), (-48.1155376387168, -15.8807091048187), (-48.1161223401197, -15.8796559143135), (-48.11597900598141, -15.8795820421037), (-48.1164854118756, -15.8786609846661), (-48.1168091136882, -15.8784571422148), (-48.1171069833258, -15.8780258699678))"
DF,53,530010805180030,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1126696412425, -15.879650401462), (-48.1120703942874, -15.8802865845219), (-48.1118658674978, -15.8806884713942), (-48.1117875277124, -15.8810911485729), (-48.1126700498973, -15.8815074235997), (-48.1131203669442, -15.8810130073425), (-48.1135186203692, -15.8803756170732), (-48.1134623892842, -15.8800500831937), (-48.1126696412425, -15.879650401462))"
DF,53,530010805180031,5300108,Brasília,BRASÍLIA,Polygon,"((-48.11177566232, -15.8788837820994), (-48.11154564705531, -15.8793791995925), (-48.11137182055081, -15.879345605887), (-48.1111934511251, -15.8797499258585), (-48.1108111284555, -15.880053345163), (-48.1099331591694, -15.8817706025311), (-48.1114263654907, -15.8824643062288), (-48.11170312502171, -15.8816201597715), (-48.1117875277124, -15.8810911485729), (-48.1118658674978, -15.8806884713942), (-48.1120703942874, -15.8802865845219), (-48.1126696412425, -15.879650401462), (-48.112848748087, -15.8794734054286), (-48.11238465283879, -15.8792505631971), (-48.11201476342671, -15.878934471534), (-48.11177566232, -15.8788837820994))"
DF,53,530010805180032,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1104884903755, -15.8759998686884), (-48.1104409282114, -15.8767685182472), (-48.110244975311, -15.8771806950376), (-48.1107652640464, -15.8774307039104), (-48.1123079013836, -15.878018236093), (-48.1121350312834, -15.8784451511191), (-48.11293482448541, -15.8789879106314), (-48.113217322443, -15.8790886917479), (-48.1132989526229, -15.8790211288513), (-48.1135700752256, -15.8785611887217), (-48.1137472732124, -15.877589988827), (-48.1141139309539, -15.8766596341195), (-48.1132747452477, -15.8763592858698), (-48.1124458847194, -15.8761656268678), (-48.11073386467831, -15.8760206477398), (-48.1104884903755, -15.8759998686884))"
DF,53,530010805180033,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1032910625244, -15.870371524245), (-48.1022496728171, -15.8711401849104), (-48.10253640934261, -15.8714997937021), (-48.1036315777818, -15.8728816152889), (-48.1046171876881, -15.8737356549023), (-48.10586515345, -15.8743729687767), (-48.1076073145563, -15.875219118496), (-48.10839889572669, -15.8755953011072), (-48.1091882965202, -15.8742676057696), (-48.1079770874427, -15.8742666598985), (-48.1062073705942, -15.8734301583541), (-48.1054366254818, -15.8727721401339), (-48.1050224041795, -15.8725790369664), (-48.1040919070511, -15.8716018482259), (-48.103468240517, -15.8707547289764), (-48.1032910625244, -15.870371524245))"
DF,53,530010805180034,5300108,Brasília,BRASÍLIA,Polygon,"((-48.10839889572669, -15.8755953011072), (-48.1076073145563, -15.875219118496), (-48.1065872157636, -15.8773580821722), (-48.1073570102963, -15.8777105415557), (-48.1094993630051, -15.8786551133376), (-48.1096477627744, -15.8783871510178), (-48.1101617435659, -15.8786400173757), (-48.11044768520791, -15.8780793755805), (-48.1107652640464, -15.8774307039104), (-48.110244975311, -15.8771806950376), (-48.1104409282114, -15.8767685182472), (-48.1104884903755, -15.8759998686884), (-48.1098005027531, -15.8759642215058), (-48.10900843743521, -15.8758247870245), (-48.10839889572669, -15.8755953011072))"
DF,53,530010805180035,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1073570102963, -15.8777105415557), (-48.1071706135069, -15.8780610643492), (-48.10782711752351, -15.8783680138673), (-48.1083112650283, -15.8786894878105), (-48.1081350353365, -15.8790758375193), (-48.1090539473007, -15.8794709018832), (-48.1094993630051, -15.8786551133376), (-48.1073570102963, -15.8777105415557))"
DF,53,530010805180036,5300108,Brasília,BRASÍLIA,Polygon,"((-48.10586515345, -15.8743729687767), (-48.1053546184162, -15.8753237998717), (-48.1046961232942, -15.8766695714885), (-48.1045048992441, -15.8766046026571), (-48.1040291235083, -15.8777121960799), (-48.10349599835411, -15.8788157739386), (-48.1054454306317, -15.879715174007), (-48.1065872157636, -15.8773580821722), (-48.1076073145563, -15.875219118496), (-48.10586515345, -15.8743729687767))"
DF,53,530010805180037,5300108,Brasília,BRASÍLIA,Polygon,"((-48.10253640934261, -15.8714997937021), (-48.1020314729081, -15.8718948380923), (-48.1017228080004, -15.8727485441941), (-48.10155955411359, -15.8732067056387), (-48.1013959667152, -15.8736380194061), (-48.1011721804882, -15.8740340643308), (-48.10100592499781, -15.8742889505066), (-48.1016949597889, -15.8746171258379), (-48.10203380748871, -15.8750606961535), (-48.10168962360461, -15.8753221691818), (-48.1023859956491, -15.8762179811124), (-48.1031238898772, -15.8765247283288), (-48.1035627069975, -15.8756640931798), (-48.1040197851859, -15.8754963455707), (-48.10446343887941, -15.8746185015729), (-48.1042425708783, -15.8745238259914), (-48.1046171876881, -15.8737356549023), (-48.1036315777818, -15.8728816152889), (-48.10253640934261, -15.8714997937021))"
DF,53,530010805180038,5300108,Brasília,BRASÍLIA,Polygon,"((-48.10100592499781, -15.8742889505066), (-48.1008598469539, -15.874512403222), (-48.1004823119183, -15.8750306801171), (-48.0995066393338, -15.8769555305022), (-48.0999538221137, -15.87716599378), (-48.10252093657431, -15.878364063225), (-48.10288691199501, -15.8776707905851), (-48.10259687992609, -15.8775353070732), (-48.1031238898772, -15.8765247283288), (-48.1023859956491, -15.8762179811124), (-48.10168962360461, -15.8753221691818), (-48.10203380748871, -15.8750606961535), (-48.1016949597889, -15.8746171258379), (-48.10100592499781, -15.8742889505066))"
DF,53,530010805180039,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0971501244558, -15.8731178737947), (-48.09649779181549, -15.8740556750008), (-48.097844847755, -15.8757356497842), (-48.0985920130655, -15.8764858128526), (-48.0995066393338, -15.8769555305022), (-48.1004823119183, -15.8750306801171), (-48.1008598469539, -15.874512403222), (-48.0986881867204, -15.8734951097217), (-48.0982759664872, -15.8743582375239), (-48.09780909678931, -15.8739074172191), (-48.0971501244558, -15.8731178737947))"
DF,53,530010805180040,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0981195495864, -15.8718528990192), (-48.09773730819381, -15.8725984723784), (-48.0991229580244, -15.8732328021491), (-48.09947300158661, -15.8729589851784), (-48.0997794363993, -15.8734023935204), (-48.1011721804882, -15.8740340643308), (-48.1013959667152, -15.8736380194061), (-48.0999336854752, -15.8729744982459), (-48.09964286343371, -15.8725727836255), (-48.0981195495864, -15.8718528990192))"
DF,53,530010805180041,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1017228080004, -15.8727485441941), (-48.101232212561, -15.8725431011006), (-48.100567857622, -15.8721257114389), (-48.10057252678331, -15.8719431138841), (-48.1001623076192, -15.8717468423572), (-48.1003343995612, -15.8713866499204), (-48.0998648153473, -15.871312610364), (-48.09939589815641, -15.8710844884873), (-48.0990480456457, -15.8717942009924), (-48.0996923898938, -15.8721103699092), (-48.0998964989413, -15.8724218696647), (-48.10155955411359, -15.8732067056387), (-48.1017228080004, -15.8727485441941))"
DF,53,530010805180042,5300108,Brasília,BRASÍLIA,Polygon,"((-48.1000862192807, -15.8684372684883), (-48.0991127403374, -15.8697426409395), (-48.09858218501869, -15.8708782688091), (-48.0982916415285, -15.871463357569), (-48.0990480456457, -15.8717942009924), (-48.09939589815641, -15.8710844884873), (-48.0998648153473, -15.871312610364), (-48.1003343995612, -15.8713866499204), (-48.1001623076192, -15.8717468423572), (-48.10057252678331, -15.8719431138841), (-48.100567857622, -15.8721257114389), (-48.101232212561, -15.8725431011006), (-48.1017228080004, -15.8727485441941), (-48.1020314729081, -15.8718948380923), (-48.10253640934261, -15.8714997937021), (-48.1022496728171, -15.8711401849104), (-48.1000862192807, -15.8684372684883))"
DF,53,530010805180043,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0998928192641, -15.8662409574076), (-48.0996196010055, -15.8665904208153), (-48.10040268604399, -15.8674041889133), (-48.0996749691148, -15.8680346041373), (-48.1000862192807, -15.8684372684883), (-48.1022496728171, -15.8711401849104), (-48.1032910625244, -15.870371524245), (-48.1032695510316, -15.8702176920584), (-48.1024437765191, -15.8689503482993), (-48.1005414268344, -15.8669452770679), (-48.0998928192641, -15.8662409574076))"
DF,53,530010805180044,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0998928192641, -15.8662409574076), (-48.0985831465086, -15.8648585250546), (-48.0983208812321, -15.8647705520866), (-48.0976870172133, -15.8660377334282), (-48.0973252193462, -15.8667575604347), (-48.0990566335672, -15.8675469318419), (-48.0996749691148, -15.8680346041373), (-48.10040268604399, -15.8674041889133), (-48.0996196010055, -15.8665904208153), (-48.0998928192641, -15.8662409574076))"
DF,53,530010805180045,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0967812663029, -15.8679019974379), (-48.0964552589194, -15.8685350053328), (-48.096348603485, -15.8688526140645), (-48.09622397145209, -15.8693599225351), (-48.0960204789678, -15.869796337899), (-48.0967767488469, -15.8701323131104), (-48.0973050310876, -15.8702977348221), (-48.0975123994927, -15.8698692733403), (-48.0977586230412, -15.8696795807086), (-48.09788173481541, -15.8691921585821), (-48.0974578939402, -15.8690004668085), (-48.09774857310039, -15.8683806258663), (-48.0967812663029, -15.8679019974379))"
DF,53,530010805180046,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0960204789678, -15.869796337899), (-48.0957634101562, -15.8703455968778), (-48.09564547778621, -15.8705965611401), (-48.0977837034903, -15.871570748277), (-48.0981812492168, -15.8717234965511), (-48.0982916415285, -15.871463357569), (-48.09858218501869, -15.8708782688091), (-48.0973050310876, -15.8702977348221), (-48.0967767488469, -15.8701323131104), (-48.0960204789678, -15.869796337899))"
DF,53,530010805180047,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0937435257086, -15.8695691059798), (-48.0937347453697, -15.8697879640572), (-48.09348645689699, -15.8702795004376), (-48.0932049011301, -15.8700189250488), (-48.0929376460936, -15.8705581988588), (-48.09318321000671, -15.8706671361408), (-48.09299427012121, -15.8710363981718), (-48.0933957267282, -15.8712124927468), (-48.0931123183907, -15.8718112745978), (-48.0944990398406, -15.8724500037696), (-48.09500261388291, -15.8715022972071), (-48.0954200240017, -15.8709941068666), (-48.09564547778621, -15.8705965611401), (-48.0957634101562, -15.8703455968778), (-48.0951277298787, -15.8701286086873), (-48.0949709533887, -15.8702719352236), (-48.0941409173439, -15.869696583493), (-48.0937435257086, -15.8695691059798))"
DF,53,530010805180048,5300108,Brasília,BRASÍLIA,Polygon,"((-48.096348603485, -15.8688526140645), (-48.0961395334355, -15.8688269854461), (-48.09431553718551, -15.8679787480386), (-48.0943738012895, -15.8676027796698), (-48.0929587530898, -15.8669185612116), (-48.0928030889932, -15.867211420783), (-48.0921507508937, -15.8668789855938), (-48.0918103877575, -15.8675605221536), (-48.09290862397399, -15.8680891200393), (-48.0926940361799, -15.8685367642491), (-48.0937977561864, -15.8690424526984), (-48.0937435257086, -15.8695691059798), (-48.0941409173439, -15.869696583493), (-48.0949709533887, -15.8702719352236), (-48.0951277298787, -15.8701286086873), (-48.0957634101562, -15.8703455968778), (-48.0960204789678, -15.869796337899), (-48.09622397145209, -15.8693599225351), (-48.096348603485, -15.8688526140645))"
DF,53,530010805180049,5300108,Brasília,BRASÍLIA,Polygon,"((-48.09426661732461, -15.8653612606525), (-48.0935811896114, -15.866729697569), (-48.09409875074589, -15.8669660519529), (-48.0947214071321, -15.8671560149182), (-48.0956057023246, -15.8676573060766), (-48.0954292610288, -15.8679809466841), (-48.095751582449, -15.8682087263508), (-48.0964552589194, -15.8685350053328), (-48.0967812663029, -15.8679019974379), (-48.0973252193462, -15.8667575604347), (-48.09426661732461, -15.8653612606525))"
DF,53,530010805180050,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0972361811658, -15.8637389885583), (-48.0969617888915, -15.864287773107), (-48.0968198068425, -15.86418726896), (-48.0963523827938, -15.86527367093), (-48.0969123344699, -15.8656820687336), (-48.0976870172133, -15.8660377334282), (-48.0983208812321, -15.8647705520866), (-48.0981680860773, -15.8643559877435), (-48.0979653184351, -15.8641954021944), (-48.09739411625399, -15.8639033048622), (-48.0972361811658, -15.8637389885583))"
DF,53,530010805180051,5300108,Brasília,BRASÍLIA,Polygon,"((-48.09015210071139, -15.8601360566692), (-48.0897463228906, -15.860793903398), (-48.0896681832427, -15.860923450709), (-48.0906956510692, -15.8614039410001), (-48.0909974512427, -15.8616485485011), (-48.09166400008321, -15.8619851903109), (-48.0923858251542, -15.862265815189), (-48.0925365543056, -15.8620630543996), (-48.0928842466463, -15.8622120694641), (-48.0932125702546, -15.861525263085), (-48.0925375876381, -15.8612330961998), (-48.09117768359021, -15.8606155188071), (-48.09015210071139, -15.8601360566692))"
DF,53,530010805180052,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0888933640512, -15.8628825526982), (-48.088142645074, -15.8643469181106), (-48.0875994022533, -15.8649730863544), (-48.0881205188712, -15.8652681880883), (-48.0886741084139, -15.8652467176343), (-48.0890347540121, -15.8653996220835), (-48.0894360193882, -15.8658206170658), (-48.09034822354019, -15.8660051469134), (-48.09049590544651, -15.8663228516037), (-48.0909543286527, -15.8665688914005), (-48.0907573227306, -15.8670252836178), (-48.0918103877575, -15.8675605221536), (-48.0921507508937, -15.8668789855938), (-48.0925728908166, -15.8660276700827), (-48.0930973776842, -15.8648220428604), (-48.0888933640512, -15.8628825526982))"
DF,53,530010805180053,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0875994022533, -15.8649730863544), (-48.0874285108422, -15.8651833266917), (-48.08679112327651, -15.8664519230661), (-48.0871535561551, -15.8666138715394), (-48.0873426586395, -15.8661956672489), (-48.0882818374172, -15.8666388154465), (-48.08910467805809, -15.8671308950399), (-48.0889480017725, -15.867440765916), (-48.0899002157151, -15.8678465514346), (-48.0913587855827, -15.8684678660109), (-48.0918103877575, -15.8675605221536), (-48.0907573227306, -15.8670252836178), (-48.0909543286527, -15.8665688914005), (-48.09049590544651, -15.8663228516037), (-48.09034822354019, -15.8660051469134), (-48.0894360193882, -15.8658206170658), (-48.0890347540121, -15.8653996220835), (-48.0886741084139, -15.8652467176343), (-48.0881205188712, -15.8652681880883), (-48.0875994022533, -15.8649730863544))"
DF,53,530010805180054,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0899002157151, -15.8678465514346), (-48.0889480017725, -15.867440765916), (-48.08910467805809, -15.8671308950399), (-48.0882818374172, -15.8666388154465), (-48.0873426586395, -15.8661956672489), (-48.0871535561551, -15.8666138715394), (-48.08679112327651, -15.8664519230661), (-48.0866978525005, -15.8668776272295), (-48.0865456320591, -15.8676380619794), (-48.0869486510784, -15.8678254554671), (-48.0870891874326, -15.8674769632914), (-48.0888193039018, -15.8682840977583), (-48.0894840028746, -15.8686981102614), (-48.0899002157151, -15.8678465514346))"
DF,53,530010805180055,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0850131336696, -15.8642157688127), (-48.08468686636779, -15.8648957208366), (-48.0843647116791, -15.8653200054161), (-48.0843756786472, -15.865572245683), (-48.08417827322089, -15.866002699182), (-48.0845082961332, -15.8659786180839), (-48.08568502414669, -15.8661968257658), (-48.0860116852741, -15.8664153586455), (-48.08614204595129, -15.8666888201255), (-48.0866978525005, -15.8668776272295), (-48.08679112327651, -15.8664519230661), (-48.0874285108422, -15.8651833266917), (-48.0867075302454, -15.8649642643874), (-48.0850131336696, -15.8642157688127))"
DF,53,530010805180056,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0864883641829, -15.8612934739536), (-48.0861128624202, -15.8619959213916), (-48.08578333108761, -15.8625975599969), (-48.086060165146, -15.862738870926), (-48.0857986427618, -15.8631327807101), (-48.0862181858375, -15.8633221590649), (-48.0867453313701, -15.8636907707005), (-48.088142645074, -15.8643469181106), (-48.0888933640512, -15.8628825526982), (-48.08791389673951, -15.8623866841597), (-48.0864883641829, -15.8612934739536))"
DF,53,530010805180057,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0877002290899, -15.8584317742051), (-48.0873848043662, -15.8590783948887), (-48.087253377398, -15.8590179384833), (-48.0871940724752, -15.8594196717472), (-48.0890105669929, -15.8603458504996), (-48.0897463228906, -15.860793903398), (-48.09015210071139, -15.8601360566692), (-48.08972551867001, -15.8599313559124), (-48.0893680373165, -15.8597066157967), (-48.08846381977521, -15.8589929673594), (-48.0879473117902, -15.8587393133107), (-48.0877913046483, -15.8584887856067), (-48.0877002290899, -15.8584317742051))"
DF,53,530010805180058,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0851318322683, -15.8564981109521), (-48.0847571850899, -15.857288379769), (-48.0846612195323, -15.8576320278609), (-48.0842508525289, -15.8585185668213), (-48.0838341002486, -15.8592434274158), (-48.084987502428, -15.8601417556808), (-48.08580496113731, -15.8607690926017), (-48.0865615765721, -15.8594877018298), (-48.08705433500829, -15.8597156945391), (-48.0871940724752, -15.8594196717472), (-48.087253377398, -15.8590179384833), (-48.0873848043662, -15.8590783948887), (-48.0877002290899, -15.8584317742051), (-48.087465981964, -15.8583224735112), (-48.0854764697928, -15.856729037662), (-48.0851318322683, -15.8564981109521))"
DF,53,530010805180059,5300108,Brasília,BRASÍLIA,Polygon,"((-48.082899794572, -15.8605164783342), (-48.0825515766916, -15.8612174838833), (-48.08229519694289, -15.8615906075966), (-48.0821841079026, -15.8617321860265), (-48.08290889468031, -15.8620287660412), (-48.083038727557, -15.8618042173254), (-48.08340652619821, -15.861972019358), (-48.0833255519616, -15.8622170558532), (-48.0839419106504, -15.8625465882958), (-48.0840538377349, -15.8623607521569), (-48.08445349012409, -15.8624628036037), (-48.08494926426539, -15.8627225757363), (-48.0851582038118, -15.8622907131408), (-48.0849912554233, -15.8619900678324), (-48.0851959990263, -15.8615673011896), (-48.0848668600128, -15.8614185545754), (-48.08463517173809, -15.8618732485267), (-48.08437789264801, -15.8616557265962), (-48.0837333239863, -15.8614587687138), (-48.0835057485212, -15.8616077438174), (-48.0833083336599, -15.8614258662369), (-48.083598058248, -15.8608400193569), (-48.082899794572, -15.8605164783342))"
DF,53,530010805180060,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0851959990263, -15.8615673011896), (-48.0849912554233, -15.8619900678324), (-48.0851582038118, -15.8622907131408), (-48.08494926426539, -15.8627225757363), (-48.08445349012409, -15.8624628036037), (-48.0840538377349, -15.8623607521569), (-48.0839419106504, -15.8625465882958), (-48.0833255519616, -15.8622170558532), (-48.08340652619821, -15.861972019358), (-48.083038727557, -15.8618042173254), (-48.08290889468031, -15.8620287660412), (-48.0821841079026, -15.8617321860265), (-48.0819273642888, -15.8620788468148), (-48.08508324562909, -15.8635200947233), (-48.08552583942959, -15.8637003213107), (-48.0857986427618, -15.8631327807101), (-48.086060165146, -15.862738870926), (-48.08578333108761, -15.8625975599969), (-48.0861128624202, -15.8619959213916), (-48.0851959990263, -15.8615673011896))"
DF,53,530010805180061,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0819273642888, -15.8620788468148), (-48.08166017419861, -15.862602609041), (-48.0814061915826, -15.8632367441626), (-48.0823619942089, -15.8636711102925), (-48.0828052316592, -15.8639839064769), (-48.0836187645923, -15.8643440163698), (-48.0844181756487, -15.8646160631494), (-48.08468686636779, -15.8648957208366), (-48.0850131336696, -15.8642157688127), (-48.0848936121936, -15.8639324913948), (-48.08508324562909, -15.8635200947233), (-48.0819273642888, -15.8620788468148))"
DF,53,530010805180062,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0814061915826, -15.8632367441626), (-48.0810552815775, -15.8640673626017), (-48.0838651901577, -15.865376375205), (-48.0843756786472, -15.865572245683), (-48.0843647116791, -15.8653200054161), (-48.08468686636779, -15.8648957208366), (-48.0844181756487, -15.8646160631494), (-48.0836187645923, -15.8643440163698), (-48.0828052316592, -15.8639839064769), (-48.0823619942089, -15.8636711102925), (-48.0814061915826, -15.8632367441626))"
DF,53,530010805180063,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0722453862999, -15.8603873278759), (-48.07132373357259, -15.8625591149325), (-48.0720097364549, -15.8628704583643), (-48.0725310224757, -15.8630199412961), (-48.073989285384, -15.8637350272907), (-48.0744866978563, -15.8627259905611), (-48.0762651448308, -15.863591725126), (-48.0761652675645, -15.8639987348554), (-48.0762803462251, -15.8641639334087), (-48.0773061580765, -15.8646216847612), (-48.0780257048441, -15.8630826731093), (-48.0776762841311, -15.862913498624), (-48.0750046317581, -15.861666025823), (-48.0726138569667, -15.8605606138226), (-48.0722453862999, -15.8603873278759))"
DF,53,530010805180064,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0793060933141, -15.8604808433977), (-48.0791318794454, -15.8608319829189), (-48.0787620914584, -15.8606404892372), (-48.0784940528736, -15.8611676272612), (-48.08166017419861, -15.862602609041), (-48.0819273642888, -15.8620788468148), (-48.0821841079026, -15.8617321860265), (-48.08229519694289, -15.8615906075966), (-48.0795432388124, -15.8603280554086), (-48.0793060933141, -15.8604808433977))"
DF,53,530010805180065,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0804735800276, -15.8585254780855), (-48.0803844451968, -15.8585658599703), (-48.0799529344621, -15.8595674818014), (-48.0809532408703, -15.8600299105546), (-48.08094431680671, -15.8604720573449), (-48.0825515766916, -15.8612174838833), (-48.082899794572, -15.8605164783342), (-48.0830796018565, -15.8601390275148), (-48.0821529189735, -15.8597187852443), (-48.082029199, -15.860118137093), (-48.0812479377907, -15.8597636083822), (-48.0812617861442, -15.8593074913701), (-48.0806084638894, -15.8590050574741), (-48.08077992758691, -15.8586767365569), (-48.0804735800276, -15.8585254780855))"
DF,53,530010805180066,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0812530819702, -15.8553310212072), (-48.0806349891521, -15.8566569545292), (-48.0804485979134, -15.8571767812373), (-48.08101412449331, -15.8574372671686), (-48.08221451389111, -15.8580050134564), (-48.083764182735, -15.8591858674162), (-48.0838341002486, -15.8592434274158), (-48.0842508525289, -15.8585185668213), (-48.0846612195323, -15.8576320278609), (-48.0847571850899, -15.857288379769), (-48.0851318322683, -15.8564981109521), (-48.0847552915363, -15.8562995283632), (-48.083546849022, -15.8557780593494), (-48.08265443161741, -15.8555988787249), (-48.082274025077, -15.8555374130236), (-48.0812530819702, -15.8553310212072))"
DF,53,530010805180067,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0761733629623, -15.8536669875645), (-48.0757630588537, -15.8535525972939), (-48.07544868842939, -15.8541643012938), (-48.075749774168, -15.8544695448348), (-48.07556023922511, -15.8549354215217), (-48.0778267665149, -15.8559572413158), (-48.0804485979134, -15.8571767812373), (-48.0806349891521, -15.8566569545292), (-48.0812530819702, -15.8553310212072), (-48.08102724231381, -15.8551813403213), (-48.0804456570288, -15.8550797276874), (-48.0800932579241, -15.8551189732856), (-48.0788775570703, -15.8548965815628), (-48.0776978567006, -15.8544106257327), (-48.0761733629623, -15.8536669875645))"
DF,53,530010805180068,5300108,Brasília,BRASÍLIA,Polygon,"((-48.0778267665149, -15.8559572413158), (-48.0773322750587, -15.8569343879965), (-48.0771442104889, -15.8571579612613), (-48.07672105236391, -15.8579791229507), (-48.0785065259486, -15.8588356546291), (-48.0782446134771, -15.8593852172504), (-48.07789742815011, -15.8598401045269), (-48.0790617117968, -15.8603772577967), (-48.07945550752551, -15.8595313359971), (-48.0799529344621, -15.8595674818014), (-48.0803844451968, -15.8585658599703), (-48.0804735800276, -15.8585254780855), (-48.08101412449331, -15.8574372671686), (-48.0804485979134, -15.8571767812373), (-48.0778267665149, -15.8559572413158))"
